Date,spy_ret_1,spy_ret_5,spy_ret_10,spy_ret_20,spy_ma_gap_5,spy_ma_gap_10,spy_ma_gap_20,spy_ma_gap_50,spy_vol_5,spy_vol_10,spy_vol_20,spy_hl_spread,spy_oc_ret,spy_volume_chg,spy_drawdown_20,qqq_ret_1,qqq_ret_5,qqq_vol_10,qqq_ma_gap_20,dia_ret_1,dia_ret_5,dia_vol_10,dia_ma_gap_20,iwm_ret_1,iwm_ret_5,iwm_vol_10,iwm_ma_gap_20,aapl_ret_1,aapl_ret_5,aapl_vol_10,msft_ret_1,msft_ret_5,msft_vol_10,nvda_ret_1,nvda_ret_5,nvda_vol_10,vix_ret_1,vix_level,vix_ma_gap_10,y_vol
2010-03-30,0.0006819112790896753,-8.518981277993998e-05,0.008504405400098447,0.04634585311116779,0.003779145865023814,0.004363088139492488,0.014430152970481114,0.046844057751316504,0.004102735878760747,0.005343281761012069,0.005017264899313539,0.007836440860203053,-0.000510791410364324,0.08370163589528179,-8.518981277993998e-05,0.0033174341474333513,0.0029015417543718502,0.005019043826503706,0.021403232883476342,0.0019280121924616367,0.002388118859894872,0.004591385231822404,0.019644467680951516,0.003080068693644744,-0.012133524867163348,0.009593917913691382,0.01202321555502528,0.014888761165077202,0.03279908081094618,0.01069650654773489,0.006083146476768109,-0.0036813489321432247,0.00771063263362836,0.003986315099743232,-0.014533271318738605,0.020422505657351656,-0.026151278444054626,17.1299991607666,-0.004995401025257418,0.006112156231822469
2010-03-31,-0.0034071679785347975,0.0013694254289999819,-0.0008539579455518753,0.04185215334389647,8.546956487220925e-05,0.0010266914314758235,0.008925108704562978,0.042916459977469845,0.0037074167317379266,0.005172311429707424,0.005169622543886095,0.007777743869357639,0.0004275592395263406,0.10500060025039026,-0.003492067535312504,-0.004753038750513583,0.002915439156889965,0.005405310310026752,0.013809362326622443,-0.00476492858199995,0.0019372608996000018,0.0049565693942729095,0.012647618943830707,-0.00862693877988141,-0.006884335936997998,0.009786934686532578,0.0013070527417560207,-0.003604011602761692,0.02454541538654964,0.010860344120605072,-0.016123598752285195,-0.012141609026461664,0.008964507716477792,-0.013045945410124493,0.006362080606854503,0.01948994263962168,0.026853532653687617,17.59000015258789,0.01770424306057361,0.005426211071084408
2010-04-01,0.00683763292100692,0.009858564173475415,0.006493524694851871,0.045809691850758005,0.0049479766679292325,0.007216410694749431,0.0135687695047908,0.04931610250754659,0.004473120990205167,0.005606964670652693,0.005276074933590382,0.009762321698528564,0.0,0.0008474118551986543,0.0,0.0,0.00437954288073672,0.005349149489581612,0.011244211601689091,0.006168844168862542,0.007746185162108565,0.00514534532348413,0.016629063725245308,0.009291994469927012,0.008696992911770174,0.01025749818362183,0.008273348933374836,0.0041276975024737705,0.04112067039843326,0.01083060754739278,-0.004438411200128001,-0.028323904531386335,0.009022687373945503,-0.01034483136612896,-0.006920395004869517,0.016333995858786633,-0.006822105639137432,17.469999313354492,0.005814926102950979,0.00537981335466091
2010-04-05,0.008149397789496637,0.018699607745203295,0.024057953661806852,0.03947485458407418,0.009383294030608447,0.013008073680551124,0.0198499944094066,0.056538530217310035,0.004905856938552965,0.004864786514776234,0.0046839078099680225,0.0077467005085597885,0.004312914471293725,-0.34343908018598746,0.0,0.009343869691968765,0.01270834604899096,0.005208690017122121,0.018373046280793837,0.0041179043069496934,0.011989329964944728,0.004589643158926089,0.01893383987395514,0.018705228314898292,0.028019489666507358,0.010678318507832098,0.02480041663046273,0.010679342038825146,0.0328712544269647,0.00941151235036935,0.003772311760191105,-0.01314900174156497,0.009175824642934136,0.015098735682337772,0.008073851462472303,0.01659787323366053,-0.025758378550526317,17.020000457763672,-0.020375245758863514,0.0045326577828476
2010-04-06,0.002357685872855342,0.014660767347231873,0.021013848997270212,0.041743278310933274,0.008813554035593363,0.013278854555913933,0.02016506239196003,0.057180469532171596,0.004691819107126323,0.004753582893156277,0.004665814831713315,0.008064508376086847,0.005235625368761471,0.04285973418386435,0.0,0.0028800532378232546,0.010781680752625533,0.004662406811858615,0.018936542629857778,-9.115224573474912e-05,0.007344868391541137,0.004584379997352719,0.016891047186278874,0.005881561719898176,0.028454127790007888,0.010063756414042146,0.028273142749212665,0.004402745148885057,0.03076731803512578,0.009326195160149965,0.0017082075940755281,-0.009124719715152052,0.009209005240177676,-0.024599532151283632,-0.029043278945114714,0.017552416057551274,-0.04641603374146708,16.229999542236328,-0.062391699289196856,0.004527154115038873
2010-04-07,-0.005712368111105093,0.00817716415668901,0.008091277732825475,0.03407305221975987,0.0014214097880524967,0.006676588069898237,0.012645234124685878,0.04954014369975268,0.006112156231822469,0.0049845767408304735,0.004979525570623171,0.01309566613522168,-0.0037037241591192484,0.672126083261916,-0.005712368111105093,-0.0024615165514824122,0.004959737166645661,0.0044454005478615066,0.01447765783954491,-0.006106436032548124,-0.0007330175357229685,0.004185083258318326,0.00911958497483023,-0.0031374958939779374,0.022079282785591348,0.009524348587143688,0.022856990641180852,0.004425137850802674,0.020139984919127052,0.008695832915217378,0.0010232157898284466,-0.014108164925621058,0.008513505065058566,0.006451564637617313,-0.02665913229702166,0.01598148088392891,0.024029655452678655,16.6200008392334,-0.0413565817830327,0.004315260196170855
2010-04-08,0.0034639745741855688,0.015128176436465024,0.016518318774971563,0.033052060381112636,0.0018895278660695514,0.00850821821597103,0.0145038653070384,0.05141176697122796,0.005426211071084408,0.004613078317573087,0.0049553975444872975,0.011534922836608582,0.006952095939299004,-0.14017130043239567,-0.0022681810348148534,0.0022619907039995724,0.012043227427166459,0.004002092847207424,0.015110048805712317,0.00293443086537426,0.006997533670560108,0.0039417858487100985,0.010397782588648319,-0.0010014262274129493,0.029940983597702697,0.008046642377014085,0.020130915023779394,-0.0027015856583114672,0.021063915565257885,0.009057187007515486,0.019420772995426994,0.021509018131598,0.010498144277519108,-0.016317015021551695,-0.029885083615724617,0.013121780006131636,-0.008423663653889912,16.479999542236328,-0.04352875129371481,0.004658700717314503
2010-04-09,0.006567369122990829,0.01485568722125663,0.024860707140544003,0.035513262987384,0.005500625560809658,0.01263787370408509,0.019381486704392437,0.056498619331133204,0.00537981335466091,0.0046936261595349965,0.005047852621351466,0.006691722308170471,0.004453087074778269,-0.1619209345700171,0.0,0.005949878761662086,0.018064761931919415,0.004079323886698472,0.01936647759599497,0.006308812239956607,0.007137617020587461,0.004285700762587877,0.014999955286141287,0.0060145805231603955,0.026596517414987586,0.007510459782902124,0.024395928114832044,0.007668217017686052,0.02466415159930979,0.006995200866459101,0.014037435669217002,0.040466402995557704,0.010736970860554923,0.00651660985157454,-0.013356563222494233,0.013330133934268821,-0.02063107779320683,16.139999389648438,-0.05081160410544794,0.009815691744318459
2010-04-12,0.0015892497462293154,0.008251900554993918,0.027105815603728045,0.03706910456638357,0.005441155139482845,0.011539673476558931,0.0191418703606967,0.056092667138075036,0.0045326577828476,0.004584373248754102,0.005032819534989584,0.004092245714932471,0.0003341764122568154,-0.1708751076075229,0.0,0.0008158457377778205,0.009463054488723754,0.004087329427906825,0.018387835900771643,0.0010903393534797967,0.004100947183774517,0.004253315285225185,0.014347990864590043,0.0041281269114212815,0.011906496083136098,0.007380342543004628,0.026514166486459656,0.0020679575581115106,0.015933611054941288,0.005601660550342659,-0.0006592108656257034,0.03587288078712825,0.009801520131761787,0.018246037729494624,-0.010297486504901587,0.01479587414370177,-0.03469637466662745,15.579999923706056,-0.07179028505572715,0.009966773532128204
2010-04-13,0.0007516616743852289,0.006636432371064371,0.021394494909303896,0.03757904621666519,0.004863747010940722,0.010158070055765966,0.01802767234428848,0.05457235155203066,0.004527154115038873,0.004426795225292158,0.0050259216110097584,0.008678969370238473,0.001755551577084613,0.13388405770817657,0.0,0.005094762615748927,0.011692301432291607,0.004109626531614633,0.021371760804546502,0.0006353212436951416,0.0048304663999299,0.004133860774708242,0.01327598300708388,0.002268160343610548,0.008271451496604909,0.007378301757475167,0.02644506736277319,0.0005777229713652687,0.01206467639507336,0.005720622682936729,0.0042876342158217895,0.038540282396889225,0.009679051301583424,0.020809256043083924,0.03577711904644887,0.01576868560310016,0.039794662533343184,16.200000762939453,-0.026793172411438193,0.010730748559037172
2010-04-14,0.011349416586582395,0.02391012011204041,0.03228280124589178,0.04106175267523615,0.011467600913031006,0.018369143652463338,0.027495416789075966,0.06426889795205293,0.004315260196170855,0.005248638145437118,0.005292209455314167,0.009159176400613022,0.007649503816568603,0.2924212034842246,0.0,0.011962695787482103,0.026321175224816473,0.005140384326510181,0.031059874032362877,0.009433114880066595,0.020541016057618933,0.004888635567742997,0.020854648810641585,0.02135788120805593,0.033047174651899436,0.00924608479649594,0.04522654874897114,0.013447269158517239,0.02115542896412359,0.0054338207019119025,0.01215103194135514,0.05008515482959197,0.010081822121789374,0.012457505534186453,0.04195805847521461,0.016188002403704358,-0.03765435689034369,15.59000015258789,-0.05469317575941224,0.009322392561241219
2010-04-15,0.0008251379825614524,0.021217515733659376,0.03666667449168659,0.03578140474811553,0.008061832488224008,0.015548466125550497,0.02651991446366364,0.06310994178719653,0.004658700717314503,0.004809398998233314,0.00521675754272037,0.005111738328815903,0.0024795690309509684,-0.10515317835021565,0.0,0.00440795875327038,0.028518656991809888,0.004337009873329887,0.03297995782377572,0.0024260638048818617,0.02002372457725987,0.004278223417254987,0.021438652044484252,0.0030466863798981336,0.037233257997207,0.007905750470622227,0.045414853494587515,0.013146677274347596,0.037382808352887986,0.00537345867627139,0.0016223603148697308,0.031751362316745135,0.007461750953575945,0.007270699963217275,0.06694315030328446,0.015412101474091508,0.019243116600294874,15.890000343322754,-0.026467325246499973,0.00946768628427554
2010-04-16,-0.015912278758410836,-0.001589313563831296,0.013242763312224515,0.019822280217672406,-0.007665320799920772,-0.0019148925922004567,0.00919486773669198,0.04444857002367897,0.009815691744318459,0.007655636574519733,0.006540329684550497,0.02128016841939477,-0.012411054049519227,1.5362924946392256,-0.015912278758410836,-0.01196892631227131,0.01019783831222787,0.006621343305283063,0.01883180394035655,-0.012370000749535537,0.0010903393534797967,0.006192514125290324,0.007774627253520183,-0.013392257581335554,0.017224186255838436,0.010033351701068779,0.029037979697967398,-0.006106411812859758,0.023201986829567645,0.006566191151092996,-0.006478806527444814,0.010876727819591148,0.007778577354983104,-0.05274848898419471,0.004120052665387064,0.023416986709752133,0.15544368871374759,18.36000061035156,0.118761832635081,0.004050610948015611
2010-04-19,0.0037700816516514912,0.0005845974283704702,0.008841322023207976,0.033111979800558355,-0.004040060434931436,0.0009691155297386622,0.011357808681040193,0.04593887802091334,0.009966773532128204,0.0073418444228261995,0.006109341994346567,0.012185953711906516,0.006722085606279783,-0.40579143136869467,-0.012202187696942368,-0.0006056688882742911,0.008762997918280835,0.006271868718605861,0.016114134019535653,0.005990161834151353,0.005990161834151353,0.006329491336427204,0.01219118788178064,-0.004897823658063016,0.008080517258665765,0.009015444375501579,0.021277215880494582,-0.0013338488262929493,0.01972843493612708,0.0064611273038827546,0.012063933430485507,0.02374674234663776,0.008059540173006464,-0.004689341354688348,-0.01849714710812045,0.02276227149192932,-0.05555557864135263,17.34000015258789,0.0545520902411718,0.005381526936097821
2010-04-20,0.008930804746080545,0.008762375084026441,0.01545695836474592,0.036795617551049986,0.003103559144908008,0.008358475921425024,0.018545798090841004,0.05266638835246584,0.010730748559037172,0.007768217754556623,0.006273915481629962,0.009182665747621551,0.002654277548974453,-0.27639554058357096,-0.003380358306658282,0.005050505050504972,0.008718578828801338,0.00634918101877585,0.019331440393427712,0.0023457429161028998,0.0077097367267220385,0.006328652183041537,0.013034483189453328,0.013640855187419643,0.0195191646729882,0.009692554827719342,0.032450304503976346,-0.01003765444374316,0.008909882864410967,0.007739015830338786,0.010309268214748757,0.029885051711383337,0.008019245203761191,0.003533593712264471,-0.03510760764510901,0.021450134677698882,-0.09284893864959276,15.729999542236328,-0.04044412728343638,0.011731778990372987
2010-04-21,-0.0018199337881136257,-0.004373287966167871,0.019432266305316803,0.02768077590179696,0.0021594988547288807,0.00459589268127325,0.0153019204726359,0.048054537398159125,0.009322392561241219,0.007454382977680373,0.006199135703323574,0.010276856087594113,-0.0023976295448516855,0.2232106170898116,-0.005194140066473674,0.005628116166771502,0.0024043063965466516,0.00622451817391985,0.023202519395512988,0.000540100709382596,-0.0011680946387685465,0.005794503093018287,0.012524510910970621,0.006936736782719999,0.0051239821530699725,0.00952870114505157,0.03712385845939248,0.0598143866503722,0.05506940640460489,0.019877620933808512,-0.0009566545300259133,0.016547703891362397,0.008199519342819098,-0.02582161365164648,-0.07158837912101279,0.022783595604353665,0.037507957390824576,16.31999969482422,-0.0026278993210169244,0.012860093594082458
2010-04-22,0.002983531990974786,-0.0022261049585529102,0.018944178358123676,0.03577542311014459,0.00560049775101934,0.0057091276617018405,0.01654336728285344,0.048667430103271014,0.00946768628427554,0.007445094618077227,0.00602936923212258,0.016939311512373368,0.010099316493858411,-0.4019996879375419,-0.0022261049585529102,0.005596694000120639,0.003590670284072006,0.006278033910178317,0.026525226160624138,0.001709201203242472,-0.0018823869583035613,0.00578392888127119,0.012894261449920563,0.010608936671822278,0.012701893760444616,0.009584463383915491,0.04433621519420061,0.02796849097204257,0.07050452802187901,0.020459815926691494,0.001915080309240258,0.016844785755695924,0.006922686765662583,0.00421692098341353,-0.07440307818110581,0.02237919968319255,0.009191153268087726,16.469999313354492,0.00660061880418783,0.014382770586722235
2010-04-23,0.006527854383084897,0.020526113737550755,0.018904177742743666,0.04423485610988287,0.00806050378401224,0.010376644867697626,0.020966630731240388,0.05281260824199707,0.004050610948015611,0.007442354222028204,0.006062776363193247,0.010097720889797608,0.0071936092246155615,0.5372316126084971,0.0,0.004174102141530467,0.01998792051011722,0.00621620545048983,0.028114420143716234,0.005478227379530187,0.016155370978096162,0.005717745909003095,0.01681522477887598,0.010633930409311043,0.037363534888785965,0.009750222715179259,0.050736665809415715,0.01636204084287196,0.09470488567734758,0.020500339646219133,-0.013698640125414774,0.00945546160604227,0.008252090606365725,-0.013797241238260649,-0.03634227321497885,0.022540367548024513,0.009107561149518606,16.6200008392334,0.012797117855599893,0.01544089952751881
2010-04-26,-0.0037763655996413403,0.0128536929046692,0.0134458045688568,0.04091607967187194,0.0017004536587772456,0.00521867777410101,0.015081920501641477,0.04644543598005457,0.005381526936097821,0.007657519937000169,0.006180013384645961,0.0073341524585041635,-0.0041034058782215875,-0.19104014706587236,-0.0037763655996413403,-0.0021773675644267687,0.018383835301254647,0.006403150296396827,0.023366284979329244,0.0010718359017802825,0.011187346933718256,0.005717978120829163,0.016220741915124348,-0.0037771319259554126,0.03853182168825153,0.010178834578777985,0.04230617571825679,-0.004910794351329351,0.09078395600785072,0.0209738493498125,0.00484501066907761,0.0022551447409655534,0.00823443964728227,0.009732306992625173,-0.022379263031022112,0.02179498593552105,0.05114310657040266,17.469999313354492,0.05247299458232657,0.017426516230196774
2010-04-27,-0.023650557505359604,-0.01985435101767008,-0.0112659472043104,0.009887518454882338,-0.018099819193263755,-0.017456536825825486,-0.009405935749941197,0.019860099518846486,0.011731778990372987,0.011022681483135118,0.008338968879413376,0.02608031946607634,-0.017985894251976924,1.4805520527711034,-0.027337609953225317,-0.021225941243067648,-0.008241202963057526,0.009816642413693599,0.0005170914596690501,-0.019718050038970425,-0.011071068806770112,0.008891245719220989,-0.004246001768502983,-0.022884155002439677,0.0011099032883239435,0.013421782913875253,0.015601406538575224,-0.027680929605062854,0.07134382117465599,0.02417711769164529,-0.008357448530403433,-0.016262762084050753,0.00889215644464616,-0.028313212217171313,-0.05340373304170898,0.021131837444187573,0.30566687821824146,22.809999465942383,0.32155269649839147,0.017383478860340775
2010-04-28,0.007596167040720303,-0.010608373693373085,-0.014935268186527129,0.016865380764944815,-0.008537650449079282,-0.008504718123195865,-0.00270670017615926,0.025904539472700217,0.012860093594082458,0.010608660718133971,0.008487796832548647,0.011811054569855968,0.0027718957849727148,-0.15506165040481568,-0.019949103964203907,0.0006080011999209933,-0.013192082021102003,0.00890431476172424,0.00013165413703597473,0.00618913523415654,-0.005487590772358941,0.008548882549981606,0.0012725584988335648,0.0016629034243038632,-0.004133412016937288,0.011608962527051767,0.01451307421009318,-0.0016790695527328925,0.009181394266966958,0.02427608059186534,0.0019448773160606336,-0.013405683923291223,0.008060437100095704,0.0018599013733455738,-0.026505970626112374,0.02019123927031609,-0.07584390980891498,21.07999992370605,0.18367117853491743,0.016650914493462007
2010-04-29,0.012397414901860637,-0.0013220627760115455,-0.003545224684063264,0.032991458208132984,0.004020744682300625,0.004145872127731209,0.008031898106714896,0.03673433547526361,0.014382770586722235,0.011480104431995274,0.008798550831409294,0.008605005049439562,0.0063280778175382945,-0.3555314541558452,-0.007799006381107865,0.017419498257192467,-0.0015901774770604726,0.010583094626160104,0.015424414953186139,0.010312070178005506,0.00305347078531093,0.00920133006026122,0.010188731726566314,0.021167664708582112,0.006271289625656262,0.013387977179557555,0.03163673335316508,0.026911317856550765,0.008143541990323078,0.025068695209692297,0.0029116840191580895,-0.012424319758892799,0.008093810725489457,0.030321722698104514,-0.0011998160730160023,0.023423330395553103,-0.12523716315006028,18.440000534057617,0.020814913439061833,0.017733472883597917
2010-04-30,-0.016961799118030307,-0.024628520319581515,-0.00460793439129803,0.008573807136424305,-0.008065070602792823,-0.01243496955138701,-0.009483334711147595,0.017770052483912835,0.01544089952751881,0.011642389688680898,0.009631581538444062,0.018769492490173924,-0.017124418777778056,0.39337324216230174,-0.024628520319581515,-0.019709294700213653,-0.02533647600353839,0.011790275903743432,-0.005674328469791434,-0.014235866528154784,-0.016613081685970865,0.009497677705258795,-0.004561316249050318,-0.029264274544923863,-0.03345468527485629,0.016081490983690643,-0.0008018484866137987,-0.02810452292954768,-0.03596345659896805,0.02730295615196504,-0.014838680144279248,-0.013565832731434191,0.00923959922923617,-0.056456446867165444,-0.044403936168793345,0.024233313946997303,0.19576998906998244,22.049999237060547,0.1962241346687279,0.017651202633617885
2010-05-03,0.012961879868466752,-0.008240626391217143,0.004507144032477317,0.013388315167481402,0.006472862673054358,-8.308915277199791e-05,0.002691051269446243,0.029338047748659113,0.017426516230196774,0.012349600200235438,0.009890141508370226,0.01229749377397645,0.00812532453526562,-0.323158182065319,-0.011985872372835216,0.014012969195545955,-0.009521911201929356,0.012653702848338357,0.006917139989753851,0.013079041429276073,-0.004817995241839013,0.01023315451070169,0.007633591890051861,0.022470349979965443,-0.00798911780746181,0.017360889361084365,0.019127799999591355,0.02014625884049015,-0.01168833150492088,0.02752940515547772,0.010478051251842535,-0.008036001128100767,0.00901299378326887,-0.010821107678163466,-0.06385539079857949,0.02421945784055761,-0.08435368559454348,20.190000534057617,0.07864091820037067,0.030115341514495454
2010-05-04,-0.023514764162321344,-0.008102689792935491,-0.02779616716326938,-0.01276885299706576,-0.01561349506119658,-0.020862514170038038,-0.020266632364465353,0.00404108588956853,0.017383478860340775,0.014040413825002282,0.011260641616906068,0.01795439644846209,-0.012520002238622522,0.9718606889600372,-0.03521879157302965,-0.030042058698816154,-0.01844345043773532,0.01584904212081703,-0.023017485863174536,-0.019544560581694514,-0.004641868785666747,0.012021608457780322,-0.011899489612209657,-0.031395072136100266,-0.01662977434502033,0.019973162442298433,-0.013444199823269165,-0.028796704101496373,-0.012822458138667225,0.02945754406221577,-0.02365526361461212,-0.023338775098868392,0.0107084288059964,-0.05083654772663504,-0.08555487193131239,0.027131932094255434,0.18078254195056864,23.84000015258789,0.22074864425543228,0.02861190866809561
