dataset,task,model,model_family,trained_this_run,exploratory,light_cv_enabled,n_dev,n_test,n_folds,accuracy_cv_mean,accuracy_cv_std,precision_cv_mean,precision_cv_std,recall_cv_mean,recall_cv_std,f1_cv_mean,f1_cv_std,brier_cv_mean,brier_cv_std,log_loss_cv_mean,log_loss_cv_std,positive_rate_pred_cv_mean,positive_rate_pred_cv_std,positive_rate_true_cv_mean,positive_rate_true_cv_std,n_positive_true_cv_mean,n_positive_true_cv_std,n_negative_true_cv_mean,n_negative_true_cv_std,roc_auc_cv_mean,roc_auc_cv_std,model_path,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_brier,test_log_loss,test_positive_rate_pred,test_positive_rate_true
dataset_direction.csv,classification,tft_small,tft,True,True,True,3175,794,5,0.4769230769230769,0.11409536133993327,0.4769230769230769,0.11409536133993327,1.0,0.0,0.6391301783871443,0.10874185291606288,0.2551231686968925,0.010546663672072916,0.7034511804981859,0.021175661557706758,1.0,0.0,0.4769230769230769,0.11409536133993327,6.2,1.4832396974191326,6.8,1.4832396974191326,0.49829365079365073,0.2331501008229064,models_saved_tft/dataset_direction__tft_small.pt,0.5667506297229219,0.5658227848101266,0.9977678571428571,0.7221324717285945,0.5032385425268373,0.2466305043995538,0.6863976697921657,0.9949622166246851,0.5642317380352645
dataset_direction.csv,classification,tft_medium,tft,True,True,True,3175,794,5,0.4769230769230769,0.11409536133993327,0.4769230769230769,0.11409536133993327,1.0,0.0,0.6391301783871443,0.10874185291606288,0.25375438462723776,0.01221347722440567,0.7006856551392503,0.02454552100446095,1.0,0.0,0.4769230769230769,0.11409536133993327,6.2,1.4832396974191326,6.8,1.4832396974191326,0.5892857142857143,0.11770071388860236,models_saved_tft/dataset_direction__tft_medium.pt,0.5642317380352645,0.5642317380352645,1.0,0.7214170692431562,0.49218749999999994,0.24623264409135098,0.6855973916857143,1.0,0.5642317380352645
dataset_direction.csv,classification,tft_large,tft,True,True,True,3175,794,5,0.4769230769230769,0.11409536133993327,0.4769230769230769,0.11409536133993327,1.0,0.0,0.6391301783871443,0.10874185291606288,0.2550051231396195,0.012583489560321402,0.703203597301547,0.02529805298872769,1.0,0.0,0.4769230769230769,0.11409536133993327,6.2,1.4832396974191326,6.8,1.4832396974191326,0.49857142857142855,0.20279090132415692,models_saved_tft/dataset_direction__tft_large.pt,0.5642317380352645,0.5642317380352645,1.0,0.7214170692431562,0.5101188325763832,0.24608279637405317,0.6852951907205445,1.0,0.5642317380352645
dataset_regime.csv,classification,tft_small,tft,True,True,True,3175,794,5,0.5384615384615385,0.21757131728816845,0.7436363636363637,0.42262462096751285,0.529020979020979,0.3390517811828205,0.6020202020202021,0.35523401438922453,0.23179051597501715,0.02417234974355007,0.6561495307841776,0.04897855856611881,0.5384615384615385,0.348284043774516,0.9076923076923077,0.10029542161850227,11.8,1.3038404810405297,1.2,1.3038404810405297,0.647979797979798,0.0730789058271271,models_saved_tft/dataset_regime__tft_small.pt,0.716624685138539,0.7894736842105263,0.26785714285714285,0.4,0.6970886603668704,0.21071348693961167,0.6128949834637496,0.11964735516372796,0.3526448362720403
dataset_regime.csv,classification,tft_medium,tft,True,True,True,3175,794,5,0.8769230769230768,0.11665962221617768,0.9048951048951048,0.09995353216423715,0.9666666666666668,0.07453559924999298,0.9311594202898551,0.06571868531600383,0.10327852979362713,0.07552929565682291,0.36175402079463204,0.18658468262216205,0.9692307692307693,0.06880209161537815,0.9076923076923077,0.10029542161850227,11.8,1.3038404810405297,1.2,1.3038404810405297,0.7944444444444444,0.26158349704430117,models_saved_tft/dataset_regime__tft_medium.pt,0.9193954659949622,0.95,0.8142857142857143,0.8769230769230769,0.9508893829905503,0.07167525635494612,0.2699404202127927,0.3022670025188917,0.3526448362720403
dataset_regime.csv,classification,tft_large,tft,True,True,True,3175,794,5,0.9538461538461538,0.06880209161537813,0.9651515151515152,0.04779336453208337,0.9833333333333332,0.03726779962499651,0.9738095238095237,0.03802076053016981,0.048621762926928165,0.06577680197793395,0.20238955551379031,0.21959708361553001,0.9230769230769231,0.07692307692307693,0.9076923076923077,0.10029542161850227,11.8,1.3038404810405297,1.2,1.3038404810405297,0.85,0.169148192751537,models_saved_tft/dataset_regime__tft_large.pt,0.9609571788413098,0.9430604982206405,0.9464285714285714,0.9447415329768271,0.970306420233463,0.03888975858747793,0.16609189753162926,0.353904282115869,0.3526448362720403
